document_idx,topic,probability,date,macro_theme
28322,0,0.635087474456862,2023-10-27 19:10:00,NFTs and Digital Collectibles
28323,-1,0.0,2023-10-27 19:15:00,Technology and Innovation
28324,5,0.9602539128908258,2023-10-27 19:21:00,NFTs and Digital Collectibles
28325,0,1.0,2023-10-27 19:45:00,NFTs and Digital Collectibles
28326,0,1.0,2023-10-27 19:56:00,Market and Financial Services
28327,-1,0.0,2023-10-27 20:42:00,Legal and Regulatory Affairs
28328,-1,0.0,2023-10-27 20:51:00,Legal and Regulatory Affairs
28329,-1,0.0,2023-10-27 20:59:00,Legal and Regulatory Affairs
28330,0,0.8645359520019122,2023-10-27 21:40:00,Legal and Regulatory Affairs
28331,0,1.0,2023-10-27 22:29:00,Security and Fraud
28332,0,0.9414255746855152,2023-10-27 22:41:00,Technology and Innovation
28333,1,1.0,2023-10-27 22:41:00,Legal and Regulatory Affairs
28334,-1,0.0,2023-10-27 23:40:00,Legal and Regulatory Affairs
28335,0,1.0,2023-10-27 23:45:00,NFTs and Digital Collectibles
28336,0,0.8466351297608228,2023-10-28 04:33:00,Security and Fraud
28337,0,0.7291894482615521,2023-10-28 09:51:00,Legal and Regulatory Affairs
28338,0,0.8797660881421392,2023-10-28 10:00:00,NFTs and Digital Collectibles
28339,0,1.0,2023-10-28 10:25:00,Market and Financial Services
28340,0,1.0,2023-10-28 13:53:00,Legal and Regulatory Affairs
28341,-1,0.0,2023-10-28 14:25:00,Security and Fraud
28342,0,0.4559835175555841,2023-10-28 15:15:00,Technology and Innovation
28343,0,1.0,2023-10-28 17:00:00,Market and Financial Services
28344,0,1.0,2023-10-28 17:23:00,Technology and Innovation
28345,0,0.7807138834700191,2023-10-28 22:58:00,NFTs and Digital Collectibles
28346,0,0.5182272855996156,2023-10-29 03:27:00,Market and Financial Services
28347,0,1.0,2023-10-29 04:46:00,Technology and Innovation
28348,-1,0.0,2023-10-29 05:46:00,Market and Financial Services
28349,0,0.4555885510336563,2023-10-29 08:13:00,Market and Financial Services
28350,0,1.0,2023-10-29 08:22:00,Market and Financial Services
28351,0,1.0,2023-10-29 09:00:00,Market and Financial Services
28352,-1,0.0,2023-10-29 09:34:00,Market and Financial Services
28353,0,1.0,2023-10-29 12:15:00,Security and Fraud
28354,0,0.4297275997567996,2023-10-29 13:05:00,Market and Financial Services
28355,0,0.8364616045562318,2023-10-29 15:00:00,Technology and Innovation
28356,0,0.9697510260185092,2023-10-29 15:30:00,Technology and Innovation
28357,0,0.7929688776320664,2023-10-29 16:05:00,Legal and Regulatory Affairs
28358,0,0.8452914350004466,2023-10-29 19:05:00,Security and Fraud
28359,0,1.0,2023-10-29 21:06:00,Technology and Innovation
28360,0,0.9288071201791668,2023-10-29 21:19:00,Market and Financial Services
28361,0,1.0,2023-10-29 23:06:00,NFTs and Digital Collectibles
28362,-1,0.0,2023-10-30 00:30:00,Technology and Innovation
28363,0,1.0,2023-10-30 01:52:00,Security and Fraud
28364,0,1.0,2023-10-30 02:36:00,Governance and Organizations
28365,-1,0.0,2023-10-30 02:45:00,NFTs and Digital Collectibles
28366,-1,0.0,2023-10-30 04:41:00,Market and Financial Services
28367,0,1.0,2023-10-30 05:28:00,Legal and Regulatory Affairs
28368,-1,0.0,2023-10-30 05:28:00,Security and Fraud
28369,0,1.0,2023-10-30 06:11:00,Market and Financial Services
28370,0,1.0,2023-10-30 06:15:00,Technology and Innovation
28371,-1,0.0,2023-10-30 06:47:00,Legal and Regulatory Affairs
28372,0,0.896168651750339,2023-10-30 06:56:00,Technology and Innovation
28373,-1,0.0,2023-10-30 07:33:00,Market and Financial Services
28374,-1,0.0,2023-10-30 08:16:00,Technology and Innovation
28375,-1,0.0,2023-10-30 08:18:00,Market and Financial Services
28376,-1,0.0,2023-10-30 09:16:00,Legal and Regulatory Affairs
28377,0,1.0,2023-10-30 09:16:00,Market and Financial Services
28378,0,1.0,2023-10-30 09:31:00,Governance and Organizations
28379,-1,0.0,2023-10-30 09:54:00,Market and Financial Services
28380,0,1.0,2023-10-30 10:00:00,Market and Financial Services
28381,-1,0.0,2023-10-30 10:08:00,Market and Financial Services
28382,0,1.0,2023-10-30 10:42:00,Market and Financial Services
28383,0,1.0,2023-10-30 11:17:00,Market and Financial Services
28384,-1,0.0,2023-10-30 11:26:00,NFTs and Digital Collectibles
28385,0,1.0,2023-10-30 11:34:00,Security and Fraud
28386,-1,0.0,2023-10-30 11:36:00,Market and Financial Services
28387,-1,0.0,2023-10-30 12:13:00,Technology and Innovation
28388,0,0.9887254359476224,2023-10-30 12:17:00,Market and Financial Services
28389,0,1.0,2023-10-30 12:25:00,Governance and Organizations
28390,-1,0.0,2023-10-30 12:34:00,Technology and Innovation
28391,-1,0.0,2023-10-30 13:00:00,NFTs and Digital Collectibles
28392,0,1.0,2023-10-30 13:14:00,Governance and Organizations
28393,0,0.835294501215299,2023-10-30 14:02:00,Market and Financial Services
28394,-1,0.0,2023-10-30 14:02:00,Technology and Innovation
28395,-1,0.0,2023-10-30 14:24:00,Governance and Organizations
28396,0,0.9617637294834012,2023-10-30 15:00:00,Market and Financial Services
28397,0,0.9353423653265416,2023-10-30 16:00:00,Technology and Innovation
28398,0,0.3744255035177924,2023-10-30 16:02:00,Technology and Innovation
28399,-1,0.0,2023-10-30 16:21:00,Market and Financial Services
28400,0,0.6724612709806915,2023-10-30 16:53:00,Market and Financial Services
28401,0,1.0,2023-10-30 17:00:00,Market and Financial Services
28402,-1,0.0,2023-10-30 17:04:00,Legal and Regulatory Affairs
28403,0,0.8696302327754825,2023-10-30 17:05:00,Technology and Innovation
28404,-1,0.0,2023-10-30 17:24:00,Technology and Innovation
28405,0,1.0,2023-10-30 17:33:00,Market and Financial Services
28406,-1,0.0,2023-10-30 17:47:00,NFTs and Digital Collectibles
28407,0,1.0,2023-10-30 18:00:00,Market and Financial Services
28408,0,0.9464651718232772,2023-10-30 18:16:00,NFTs and Digital Collectibles
28409,0,0.27583053493712,2023-10-30 18:27:00,NFTs and Digital Collectibles
28410,0,0.685365135958822,2023-10-30 18:30:00,Market and Financial Services
28411,0,1.0,2023-10-30 18:30:00,Market and Financial Services
28412,0,1.0,2023-10-30 18:44:00,Technology and Innovation
28413,0,1.0,2023-10-30 18:45:00,Market and Financial Services
28414,-1,0.0,2023-10-30 19:25:00,Market and Financial Services
28415,-1,0.0,2023-10-30 19:26:00,NFTs and Digital Collectibles
28416,0,1.0,2023-10-30 19:45:00,Market and Financial Services
28417,0,1.0,2023-10-30 20:00:00,NFTs and Digital Collectibles
28418,0,0.5308660821371476,2023-10-30 20:03:00,Market and Financial Services
28419,0,0.9348342545636414,2023-10-30 20:20:00,Market and Financial Services
28420,-1,0.0,2023-10-30 20:45:00,Market and Financial Services
28421,-1,0.0,2023-10-30 21:06:00,Governance and Organizations
28422,-1,0.0,2023-10-30 21:30:00,Legal and Regulatory Affairs
28423,1,1.0,2023-10-30 22:02:00,Legal and Regulatory Affairs
28424,-1,0.0,2023-10-30 22:30:00,Market and Financial Services
28425,-1,0.0,2023-10-30 23:45:00,Technology and Innovation
28426,-1,0.0,2023-10-31 00:30:00,Legal and Regulatory Affairs
28427,0,0.6333489713501967,2023-10-31 00:34:00,Technology and Innovation
28428,-1,0.0,2023-10-31 01:45:00,Security and Fraud
28429,3,0.7935677075173226,2023-10-31 02:57:00,Legal and Regulatory Affairs
28430,0,1.0,2023-10-31 04:56:00,Technology and Innovation
28431,0,1.0,2023-10-31 05:17:00,Market and Financial Services
28432,-1,0.0,2023-10-31 05:49:00,NFTs and Digital Collectibles
28433,0,1.0,2023-10-31 06:21:00,Market and Financial Services
28434,-1,0.0,2023-10-31 06:42:00,Technology and Innovation
28435,3,1.0,2023-10-31 07:00:00,Legal and Regulatory Affairs
28436,0,1.0,2023-10-31 07:36:00,Technology and Innovation
28437,0,1.0,2023-10-31 08:03:00,Legal and Regulatory Affairs
28438,8,1.0,2023-10-31 08:15:00,Technology and Innovation
28439,0,1.0,2023-10-31 08:25:00,Market and Financial Services
28440,0,1.0,2023-10-31 08:41:00,Technology and Innovation
28441,0,1.0,2023-10-31 09:13:00,NFTs and Digital Collectibles
28442,0,0.6790978790627917,2023-10-31 09:23:00,Market and Financial Services
28443,0,0.921610974681302,2023-10-31 09:52:00,Market and Financial Services
28444,0,0.5624151316022745,2023-10-31 09:53:00,Governance and Organizations
28445,-1,0.0,2023-10-31 09:59:00,Market and Financial Services
28446,0,0.7448513110477775,2023-10-31 10:00:00,Governance and Organizations
28447,0,1.0,2023-10-31 10:00:00,Market and Financial Services
28448,-1,0.0,2023-10-31 10:00:00,Market and Financial Services
28449,-1,0.0,2023-10-31 10:08:00,Market and Financial Services
28450,-1,0.0,2023-10-31 10:40:00,Market and Financial Services
28451,0,1.0,2023-10-31 11:07:00,Legal and Regulatory Affairs
28452,-1,0.0,2023-10-31 11:07:00,Technology and Innovation
28453,-1,0.0,2023-10-31 11:13:00,NFTs and Digital Collectibles
28454,-1,0.0,2023-10-31 11:20:00,Technology and Innovation
28455,1,1.0,2023-10-31 11:23:00,Legal and Regulatory Affairs
28456,0,1.0,2023-10-31 11:50:00,Technology and Innovation
28457,-1,0.0,2023-10-31 12:07:00,Market and Financial Services
28458,-1,0.0,2023-10-31 12:09:00,NFTs and Digital Collectibles
28459,-1,0.0,2023-10-31 12:17:00,Market and Financial Services
28460,-1,0.0,2023-10-31 13:00:00,Governance and Organizations
28461,-1,0.0,2023-10-31 13:10:00,Market and Financial Services
28462,0,1.0,2023-10-31 14:07:00,Technology and Innovation
28463,1,1.0,2023-10-31 14:50:00,Legal and Regulatory Affairs
28464,0,1.0,2023-10-31 15:05:00,Legal and Regulatory Affairs
28465,3,0.813650600604525,2023-10-31 15:19:00,NFTs and Digital Collectibles
28466,-1,0.0,2023-10-31 15:25:00,NFTs and Digital Collectibles
28467,0,1.0,2023-10-31 15:30:00,Legal and Regulatory Affairs
28468,0,1.0,2023-10-31 16:10:00,Market and Financial Services
28469,-1,0.0,2023-10-31 16:48:00,Legal and Regulatory Affairs
28470,0,1.0,2023-10-31 17:01:00,Market and Financial Services
28471,-1,0.0,2023-10-31 17:15:00,NFTs and Digital Collectibles
28472,0,1.0,2023-10-31 17:17:00,Governance and Organizations
28473,1,1.0,2023-10-31 17:37:00,Legal and Regulatory Affairs
28474,0,1.0,2023-10-31 18:00:00,Technology and Innovation
28475,0,1.0,2023-10-31 18:00:00,Market and Financial Services
28476,0,1.0,2023-10-31 18:01:00,NFTs and Digital Collectibles
28477,1,1.0,2023-10-31 18:03:00,Legal and Regulatory Affairs
28478,1,1.0,2023-10-31 18:03:00,Legal and Regulatory Affairs
28479,-1,0.0,2023-10-31 18:35:00,Market and Financial Services
28480,0,1.0,2023-10-31 18:55:00,Market and Financial Services
28481,0,1.0,2023-10-31 18:57:00,Technology and Innovation
28482,0,1.0,2023-10-31 19:15:00,Market and Financial Services
28483,0,1.0,2023-10-31 19:24:00,Market and Financial Services
28484,-1,0.0,2023-10-31 19:31:00,Market and Financial Services
28485,0,0.5840189592112436,2023-10-31 20:04:00,Market and Financial Services
28486,-1,0.0,2023-10-31 20:12:00,Technology and Innovation
28487,0,0.4395167399120734,2023-10-31 20:15:00,Technology and Innovation
28488,-1,0.0,2023-10-31 20:45:00,Technology and Innovation
28489,0,1.0,2023-10-31 20:48:00,Market and Financial Services
28490,-1,0.0,2023-10-31 20:50:00,Technology and Innovation
28491,0,0.8313867936439547,2023-10-31 21:15:00,NFTs and Digital Collectibles
28492,1,0.4834171646868925,2023-10-31 21:25:00,Technology and Innovation
28493,0,1.0,2023-10-31 22:00:00,Technology and Innovation
28494,-1,0.0,2023-10-31 22:00:00,NFTs and Digital Collectibles
28495,0,0.9660926644785812,2023-10-31 22:36:00,Technology and Innovation
28496,1,1.0,2023-10-31 22:41:00,Legal and Regulatory Affairs
28497,0,0.7462572089483992,2023-10-31 22:54:00,Technology and Innovation
28498,0,1.0,2023-10-31 23:00:00,Market and Financial Services
28499,0,1.0,2023-10-31 23:02:00,Technology and Innovation
28500,0,1.0,2023-10-31 23:45:00,NFTs and Digital Collectibles
28501,-1,0.0,2023-11-01 00:40:00,Legal and Regulatory Affairs
28502,2,1.0,2023-11-01 01:00:00,Legal and Regulatory Affairs
28503,-1,0.0,2023-11-01 01:05:00,Technology and Innovation
28504,0,1.0,2023-11-01 03:45:00,Legal and Regulatory Affairs
28505,-1,0.0,2023-11-01 04:56:00,Legal and Regulatory Affairs
28506,0,1.0,2023-11-01 05:38:00,Legal and Regulatory Affairs
28507,0,1.0,2023-11-01 05:48:00,Security and Fraud
28508,0,1.0,2023-11-01 05:48:00,Security and Fraud
28509,0,1.0,2023-11-01 06:30:00,Technology and Innovation
28510,-1,0.0,2023-11-01 06:30:00,Market and Financial Services
28511,-1,0.0,2023-11-01 06:49:00,NFTs and Digital Collectibles
28512,-1,0.0,2023-11-01 07:14:00,Legal and Regulatory Affairs
28513,0,1.0,2023-11-01 07:24:00,NFTs and Digital Collectibles
28514,0,1.0,2023-11-01 07:56:00,Legal and Regulatory Affairs
28515,0,1.0,2023-11-01 08:04:00,Market and Financial Services
28516,-1,0.0,2023-11-01 08:18:00,Technology and Innovation
28517,1,1.0,2023-11-01 09:26:00,Legal and Regulatory Affairs
28518,0,1.0,2023-11-01 09:36:00,Legal and Regulatory Affairs
28519,-1,0.0,2023-11-01 09:44:00,NFTs and Digital Collectibles
28520,0,1.0,2023-11-01 09:45:00,Security and Fraud
28521,0,0.8127137158443785,2023-11-01 09:57:00,Market and Financial Services
28522,4,1.0,2023-11-01 10:06:00,Market and Financial Services
28523,1,1.0,2023-11-01 10:16:00,Technology and Innovation
28524,0,1.0,2023-11-01 10:30:00,Technology and Innovation
28525,1,0.6850766893408843,2023-11-01 10:35:00,NFTs and Digital Collectibles
28526,0,1.0,2023-11-01 10:50:00,Market and Financial Services
28527,0,1.0,2023-11-01 11:39:00,Security and Fraud
28528,0,0.5735748318698108,2023-11-01 12:20:00,Market and Financial Services
28529,0,1.0,2023-11-01 12:22:00,Security and Fraud
28530,2,1.0,2023-11-01 12:23:00,Legal and Regulatory Affairs
28531,-1,0.0,2023-11-01 12:32:00,NFTs and Digital Collectibles
28532,0,1.0,2023-11-01 13:00:00,Market and Financial Services
28533,-1,0.0,2023-11-01 13:12:00,Technology and Innovation
28534,0,0.3594959773588516,2023-11-01 13:14:00,Legal and Regulatory Affairs
28535,-1,0.0,2023-11-01 13:18:00,Technology and Innovation
28536,-1,0.0,2023-11-01 13:21:00,Market and Financial Services
28537,0,1.0,2023-11-01 14:00:00,Market and Financial Services
28538,-1,0.0,2023-11-01 14:12:00,NFTs and Digital Collectibles
28539,-1,0.0,2023-11-01 14:20:00,Market and Financial Services
28540,0,0.9718143649337476,2023-11-01 14:41:00,Market and Financial Services
28541,0,1.0,2023-11-01 14:56:00,NFTs and Digital Collectibles
28542,-1,0.0,2023-11-01 15:55:00,Legal and Regulatory Affairs
28543,-1,0.0,2023-11-01 16:06:00,Technology and Innovation
28544,-1,0.0,2023-11-01 16:19:00,Market and Financial Services
28545,-1,0.0,2023-11-01 16:22:00,Market and Financial Services
28546,0,1.0,2023-11-01 16:30:00,Legal and Regulatory Affairs
28547,-1,0.0,2023-11-01 16:37:00,Legal and Regulatory Affairs
28548,0,0.3865948753176328,2023-11-01 16:53:00,Technology and Innovation
28549,1,0.9190617189035672,2023-11-01 17:05:00,Security and Fraud
28550,0,1.0,2023-11-01 17:13:00,Legal and Regulatory Affairs
28551,2,1.0,2023-11-01 17:30:00,Technology and Innovation
28552,1,1.0,2023-11-01 17:39:00,Security and Fraud
28553,0,0.921130075769975,2023-11-01 17:41:00,Legal and Regulatory Affairs
28554,-1,0.0,2023-11-01 17:54:00,Market and Financial Services
28555,1,1.0,2023-11-01 18:00:00,Legal and Regulatory Affairs
28556,0,0.5340544213377475,2023-11-01 18:02:00,Market and Financial Services
28557,0,0.998609578279916,2023-11-01 18:15:00,Technology and Innovation
28558,1,1.0,2023-11-01 18:16:00,Legal and Regulatory Affairs
28559,0,0.4654073388833453,2023-11-01 18:31:00,NFTs and Digital Collectibles
28560,0,0.5462502019945434,2023-11-01 18:57:00,Market and Financial Services
28561,-1,0.0,2023-11-01 19:00:00,Technology and Innovation
28562,0,1.0,2023-11-01 19:00:00,NFTs and Digital Collectibles
28563,0,1.0,2023-11-01 19:00:00,Legal and Regulatory Affairs
28564,-1,0.0,2023-11-01 19:46:00,Legal and Regulatory Affairs
28565,0,1.0,2023-11-01 20:00:00,Market and Financial Services
28566,0,0.6881919492502525,2023-11-01 20:05:00,Technology and Innovation
28567,-1,0.0,2023-11-01 20:30:00,Technology and Innovation
28568,0,1.0,2023-11-01 21:00:00,Security and Fraud
28569,0,1.0,2023-11-01 21:22:00,Market and Financial Services
28570,0,1.0,2023-11-01 21:39:00,Technology and Innovation
28571,-1,0.0,2023-11-01 22:30:00,Technology and Innovation
28572,1,1.0,2023-11-01 22:40:00,Legal and Regulatory Affairs
28573,0,1.0,2023-11-01 22:53:00,Technology and Innovation
28574,-1,0.0,2023-11-01 23:00:00,Technology and Innovation
28575,0,1.0,2023-11-02 00:17:00,NFTs and Digital Collectibles
28576,-1,0.0,2023-11-02 01:26:00,NFTs and Digital Collectibles
28577,2,1.0,2023-11-02 01:30:00,Market and Financial Services
28578,0,1.0,2023-11-02 02:01:00,Technology and Innovation
28579,2,0.7174859897668269,2023-11-02 02:04:00,NFTs and Digital Collectibles
28580,0,1.0,2023-11-02 04:26:00,Security and Fraud
28581,0,1.0,2023-11-02 04:36:00,Market and Financial Services
28582,0,1.0,2023-11-02 04:45:00,Technology and Innovation
28583,0,1.0,2023-11-02 04:48:00,Technology and Innovation
28584,1,0.7808144516714047,2023-11-02 05:04:00,Legal and Regulatory Affairs
28585,0,1.0,2023-11-02 05:30:00,Technology and Innovation
28586,0,0.6093041779374958,2023-11-02 05:44:00,Technology and Innovation
28587,0,1.0,2023-11-02 06:17:00,Market and Financial Services
28588,-1,0.0,2023-11-02 07:00:00,Technology and Innovation
28589,0,1.0,2023-11-02 07:01:00,Technology and Innovation
28590,0,0.7387723817496717,2023-11-02 07:27:00,Legal and Regulatory Affairs
28591,0,1.0,2023-11-02 08:04:00,Technology and Innovation
28592,-1,0.0,2023-11-02 08:30:00,Market and Financial Services
28593,-1,0.0,2023-11-02 08:33:00,Technology and Innovation
28594,-1,0.0,2023-11-02 08:37:00,Market and Financial Services
28595,0,0.7881279454740893,2023-11-02 08:38:00,NFTs and Digital Collectibles
28596,0,1.0,2023-11-02 08:38:00,Legal and Regulatory Affairs
28597,0,1.0,2023-11-02 08:48:00,Market and Financial Services
28598,0,0.5448011144762385,2023-11-02 08:57:00,Security and Fraud
28599,0,0.3803237091525337,2023-11-02 09:23:00,Technology and Innovation
28600,0,1.0,2023-11-02 09:48:00,Market and Financial Services
28601,0,1.0,2023-11-02 10:00:00,Technology and Innovation
28602,0,1.0,2023-11-02 10:03:00,Technology and Innovation
28603,0,1.0,2023-11-02 10:31:00,Technology and Innovation
28604,0,1.0,2023-11-02 10:34:00,NFTs and Digital Collectibles
28605,0,0.4275756894414422,2023-11-02 10:40:00,NFTs and Digital Collectibles
28606,0,0.6961413560756844,2023-11-02 11:00:00,NFTs and Digital Collectibles
28607,0,1.0,2023-11-02 11:03:00,Market and Financial Services
28608,0,0.4124228781132687,2023-11-02 11:08:00,Market and Financial Services
28609,0,1.0,2023-11-02 11:59:00,Security and Fraud
28610,0,1.0,2023-11-02 12:06:00,NFTs and Digital Collectibles
28611,0,1.0,2023-11-02 12:20:00,NFTs and Digital Collectibles
28612,-1,0.0,2023-11-02 12:56:00,Technology and Innovation
28613,0,0.985308224776757,2023-11-02 13:00:00,Technology and Innovation
28614,0,1.0,2023-11-02 13:01:00,Technology and Innovation
28615,0,0.8631193481681274,2023-11-02 13:07:00,Market and Financial Services
28616,0,0.7126567798977818,2023-11-02 13:19:00,Technology and Innovation
28617,0,0.7835908367154857,2023-11-02 13:19:00,Technology and Innovation
28618,0,1.0,2023-11-02 13:22:00,NFTs and Digital Collectibles
28619,0,0.3562056402149189,2023-11-02 13:22:00,NFTs and Digital Collectibles
28620,0,1.0,2023-11-02 13:45:00,NFTs and Digital Collectibles
28621,0,1.0,2023-11-02 14:00:00,Technology and Innovation
28622,0,0.5252874141596223,2023-11-02 14:15:00,NFTs and Digital Collectibles
28623,0,1.0,2023-11-02 14:20:00,Market and Financial Services
28624,0,1.0,2023-11-02 14:36:00,Market and Financial Services
28625,-1,0.0,2023-11-02 14:54:00,Market and Financial Services
28626,-1,0.0,2023-11-02 15:09:00,Governance and Organizations
28627,0,1.0,2023-11-02 15:47:00,Market and Financial Services
28628,0,1.0,2023-11-02 15:51:00,Market and Financial Services
28629,0,1.0,2023-11-02 16:00:00,NFTs and Digital Collectibles
28630,0,1.0,2023-11-02 16:00:00,Technology and Innovation
28631,0,1.0,2023-11-02 16:02:00,Legal and Regulatory Affairs
28632,-1,0.0,2023-11-02 16:14:00,NFTs and Digital Collectibles
28633,-1,0.0,2023-11-02 16:40:00,Technology and Innovation
28634,0,1.0,2023-11-02 17:05:00,Governance and Organizations
28635,1,1.0,2023-11-02 17:06:00,Governance and Organizations
28636,1,1.0,2023-11-02 17:15:00,Market and Financial Services
28637,0,0.4899083393970046,2023-11-02 18:00:00,NFTs and Digital Collectibles
28638,0,0.973932557185406,2023-11-02 18:00:00,Technology and Innovation
28639,0,1.0,2023-11-02 18:15:00,Technology and Innovation
28640,1,0.5563149609917853,2023-11-02 18:43:00,Legal and Regulatory Affairs
28641,0,1.0,2023-11-02 18:43:00,NFTs and Digital Collectibles
28642,0,1.0,2023-11-02 18:47:00,Market and Financial Services
28643,0,1.0,2023-11-02 19:15:00,Market and Financial Services
28644,6,1.0,2023-11-02 19:19:00,NFTs and Digital Collectibles
28645,2,1.0,2023-11-02 19:48:00,NFTs and Digital Collectibles
28646,0,0.6386811879657478,2023-11-02 19:58:00,Market and Financial Services
28647,-1,0.0,2023-11-02 20:03:00,Legal and Regulatory Affairs
28648,0,1.0,2023-11-02 20:30:00,Market and Financial Services
28649,0,1.0,2023-11-02 21:28:00,Technology and Innovation
28650,0,0.744264742944776,2023-11-02 21:45:00,Technology and Innovation
28651,0,0.4463034864809719,2023-11-02 23:38:00,Technology and Innovation
28652,-1,0.0,2023-11-02 23:41:00,Legal and Regulatory Affairs
28653,2,0.4670766866147142,2023-11-02 23:45:00,NFTs and Digital Collectibles
28654,0,1.0,2023-11-03 04:50:00,NFTs and Digital Collectibles
28655,0,0.2773840615400539,2023-11-03 05:15:00,NFTs and Digital Collectibles
28656,1,1.0,2023-11-03 05:53:00,Legal and Regulatory Affairs
28657,6,0.2498880479213208,2023-11-03 05:53:00,NFTs and Digital Collectibles
28658,1,1.0,2023-11-03 05:59:00,Legal and Regulatory Affairs
28659,0,0.7354145392087276,2023-11-03 06:38:00,Market and Financial Services
28660,0,1.0,2023-11-03 06:39:00,Legal and Regulatory Affairs
28661,3,0.5265348141390939,2023-11-03 07:00:00,Legal and Regulatory Affairs
28662,0,1.0,2023-11-03 07:03:00,Market and Financial Services
28663,0,1.0,2023-11-03 07:42:00,NFTs and Digital Collectibles
28664,2,0.3727496509879041,2023-11-03 08:10:00,NFTs and Digital Collectibles
28665,0,1.0,2023-11-03 08:32:00,Legal and Regulatory Affairs
28666,1,1.0,2023-11-03 08:34:00,Legal and Regulatory Affairs
28667,0,1.0,2023-11-03 10:03:00,Technology and Innovation
28668,0,1.0,2023-11-03 10:15:00,Technology and Innovation
28669,-1,0.0,2023-11-03 10:18:00,Technology and Innovation
28670,-1,0.0,2023-11-03 10:25:00,Market and Financial Services
28671,-1,0.0,2023-11-03 10:50:00,Market and Financial Services
28672,0,1.0,2023-11-03 11:39:00,Governance and Organizations
28673,0,0.7205062256759204,2023-11-03 12:00:00,NFTs and Digital Collectibles
28674,0,1.0,2023-11-03 12:36:00,Market and Financial Services
28675,1,1.0,2023-11-03 13:01:00,Legal and Regulatory Affairs
28676,0,1.0,2023-11-03 13:47:00,Technology and Innovation
28677,-1,0.0,2023-11-03 14:00:00,Technology and Innovation
28678,0,1.0,2023-11-03 14:08:00,Market and Financial Services
28679,0,1.0,2023-11-03 14:10:00,NFTs and Digital Collectibles
28680,0,1.0,2023-11-03 14:15:00,NFTs and Digital Collectibles
28681,2,0.73246726353417,2023-11-03 14:38:00,NFTs and Digital Collectibles
28682,0,1.0,2023-11-03 14:39:00,Market and Financial Services
28683,0,0.8363503584310129,2023-11-03 14:43:00,Technology and Innovation
28684,0,1.0,2023-11-03 14:46:00,Market and Financial Services
28685,-1,0.0,2023-11-03 15:39:00,Market and Financial Services
28686,-1,0.0,2023-11-03 16:12:00,NFTs and Digital Collectibles
28687,0,0.8977978156130367,2023-11-03 16:18:00,NFTs and Digital Collectibles
28688,-1,0.0,2023-11-03 16:36:00,Market and Financial Services
28689,0,1.0,2023-11-03 17:00:00,NFTs and Digital Collectibles
28690,0,0.5350974228155215,2023-11-03 17:11:00,Market and Financial Services
28691,0,1.0,2023-11-03 17:15:00,Security and Fraud
28692,-1,0.0,2023-11-03 17:37:00,Legal and Regulatory Affairs
28693,-1,0.0,2023-11-03 17:45:00,Market and Financial Services
28694,0,1.0,2023-11-03 18:05:00,Technology and Innovation
28695,0,0.8226264767006544,2023-11-03 18:12:00,Market and Financial Services
28696,0,1.0,2023-11-03 18:15:00,Technology and Innovation
28697,-1,0.0,2023-11-03 18:17:00,Legal and Regulatory Affairs
28698,0,1.0,2023-11-03 18:22:00,Technology and Innovation
28699,-1,0.0,2023-11-03 18:47:00,Technology and Innovation
28700,0,1.0,2023-11-03 19:13:00,NFTs and Digital Collectibles
28701,-1,0.0,2023-11-03 19:15:00,NFTs and Digital Collectibles
28702,0,1.0,2023-11-03 19:25:00,Market and Financial Services
28703,0,1.0,2023-11-03 20:03:00,Market and Financial Services
28704,0,1.0,2023-11-03 20:15:00,Security and Fraud
28705,0,1.0,2023-11-03 20:20:00,Market and Financial Services
28706,0,0.7495195572816925,2023-11-03 20:45:00,Governance and Organizations
28707,1,1.0,2023-11-03 21:17:00,Legal and Regulatory Affairs
28708,0,1.0,2023-11-03 21:36:00,NFTs and Digital Collectibles
28709,3,0.5626366444976248,2023-11-03 22:15:00,Legal and Regulatory Affairs
28710,0,1.0,2023-11-04 00:21:00,Market and Financial Services
28711,1,0.861899197296396,2023-11-04 05:23:00,Legal and Regulatory Affairs
28712,-1,0.0,2023-11-04 05:46:00,Technology and Innovation
28713,-1,0.0,2023-11-04 09:56:00,Market and Financial Services
28714,-1,0.0,2023-11-04 12:13:00,Technology and Innovation
28715,0,0.8597881153778573,2023-11-04 12:15:00,Technology and Innovation
28716,-1,0.0,2023-11-04 14:07:00,Market and Financial Services
28717,0,1.0,2023-11-04 14:25:00,Market and Financial Services
28718,0,1.0,2023-11-04 15:17:00,Market and Financial Services
28719,0,0.9109803094219718,2023-11-04 17:02:00,Technology and Innovation
28720,1,1.0,2023-11-04 17:15:00,Technology and Innovation
28721,-1,0.0,2023-11-04 17:31:00,Technology and Innovation
28722,0,1.0,2023-11-04 19:55:00,Market and Financial Services
28723,1,1.0,2023-11-04 20:00:00,Legal and Regulatory Affairs
28724,0,1.0,2023-11-04 20:15:00,Security and Fraud
28725,0,1.0,2023-11-04 23:45:00,NFTs and Digital Collectibles
28726,0,1.0,2023-11-05 04:11:00,Security and Fraud
28727,-1,0.0,2023-11-05 06:39:00,Market and Financial Services
28728,1,1.0,2023-11-05 07:56:00,Legal and Regulatory Affairs
28729,0,0.9135460400420446,2023-11-05 08:50:00,Technology and Innovation
28730,-1,0.0,2023-11-05 09:00:00,Security and Fraud
28731,0,1.0,2023-11-05 09:34:00,Market and Financial Services
